id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,Clase de edad,Perfil,month_num,date,weekday
18525,37.0,services,single,tertiary,no,1189,no,no,cellular,13,sep,323,9,199,4,other,yes,35-44,Adultxs,9,,
18526,70.0,retired,married,secondary,no,2575,no,no,telephone,20,apr,216,2,-1,0,unknown,yes,65+,Gen Z & Boomers,4,,
18527,30.0,admin.,single,tertiary,no,305,no,no,cellular,4,feb,227,2,-1,0,unknown,yes,25-34,Millenials,2,,
18528,40.0,services,divorced,primary,no,1937,yes,no,unknown,2,jun,86,1,-1,0,unknown,no,35-44,Adultxs,6,,
18529,78.0,retired,divorced,primary,no,527,no,no,cellular,16,sep,193,1,-1,0,unknown,yes,65+,Gen Z & Boomers,9,,
18530,31.0,admin.,single,secondary,no,476,no,no,cellular,9,feb,284,2,-1,0,unknown,no,25-34,Millenials,2,,
18531,28.0,student,single,tertiary,no,221,yes,no,cellular,15,may,176,1,-1,0,unknown,no,25-34,Millenials,5,,
18532,33.0,services,married,secondary,no,2918,no,yes,cellular,20,nov,1059,2,-1,0,unknown,yes,25-34,Millenials,11,,
18533,58.0,retired,married,secondary,no,255,no,no,unknown,28,may,362,3,-1,0,unknown,no,55-64,Gen Z & Boomers,5,,
18534,61.0,retired,married,secondary,no,11,no,no,cellular,29,sep,232,1,92,3,success,yes,55-64,Gen Z & Boomers,9,,
18535,33.0,technician,single,tertiary,no,2565,yes,no,cellular,13,may,128,2,-1,0,unknown,no,25-34,Millenials,5,,
18536,30.0,blue-collar,single,primary,no,0,no,no,cellular,15,jul,716,3,-1,0,unknown,yes,25-34,Millenials,7,,
18537,36.0,management,married,tertiary,no,495,no,no,cellular,12,mar,213,3,182,6,success,yes,35-44,Adultxs,3,,
18538,32.0,admin.,divorced,secondary,no,-273,yes,no,cellular,5,may,64,1,-1,0,unknown,no,25-34,Millenials,5,,
18539,32.0,management,married,tertiary,no,927,no,no,cellular,8,oct,282,1,-1,0,unknown,no,25-34,Millenials,10,,
18540,46.0,blue-collar,married,primary,no,7934,yes,no,unknown,19,may,123,1,-1,0,unknown,no,45-54,Divorciadxs,5,,
18541,48.0,technician,married,secondary,no,606,yes,no,cellular,19,aug,231,4,-1,0,unknown,no,45-54,Divorciadxs,8,,
18542,57.0,admin.,divorced,secondary,no,658,no,no,cellular,10,jul,724,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,7,,
18543,60.0,retired,married,secondary,no,18967,yes,no,cellular,29,jan,177,2,-1,0,unknown,yes,55-64,Gen Z & Boomers,1,,
18544,56.0,technician,single,secondary,no,751,yes,no,cellular,15,may,43,8,177,5,failure,no,55-64,Gen Z & Boomers,5,,
18545,35.0,management,married,tertiary,no,2717,no,no,cellular,13,aug,394,6,-1,0,unknown,yes,35-44,Adultxs,8,,
18546,31.0,entrepreneur,single,unknown,no,301,yes,no,cellular,4,feb,371,1,-1,0,unknown,no,25-34,Millenials,2,,
18547,35.0,services,married,unknown,no,618,no,no,cellular,30,apr,951,1,-1,0,unknown,yes,35-44,Adultxs,4,,
18548,28.0,technician,single,secondary,no,922,yes,no,cellular,7,apr,304,1,-1,0,unknown,no,25-34,Millenials,4,,
18549,31.0,technician,single,secondary,no,816,no,no,cellular,9,jun,100,2,-1,0,unknown,no,25-34,Millenials,6,,
18550,59.0,blue-collar,married,primary,no,229,yes,yes,unknown,7,may,19,1,-1,0,unknown,no,55-64,Gen Z & Boomers,5,,
18551,43.0,management,married,tertiary,no,240,yes,no,cellular,16,apr,453,1,-1,0,unknown,yes,35-44,Adultxs,4,,
18552,47.0,housemaid,married,secondary,no,2524,no,no,cellular,12,oct,105,1,-1,0,unknown,yes,45-54,Divorciadxs,10,,
18553,31.0,technician,single,secondary,no,271,yes,no,cellular,5,may,269,1,-1,0,unknown,no,25-34,Millenials,5,,
18554,38.0,management,married,tertiary,no,1722,yes,no,cellular,10,jul,500,1,-1,0,unknown,yes,35-44,Adultxs,7,,
18555,53.0,technician,single,secondary,no,925,no,no,cellular,25,aug,930,3,-1,0,unknown,yes,45-54,Divorciadxs,8,,
18556,42.0,services,married,tertiary,no,12223,yes,no,cellular,19,nov,36,1,-1,0,unknown,no,35-44,Adultxs,11,,
18557,30.0,blue-collar,single,secondary,no,148,no,no,cellular,2,apr,206,1,-1,0,unknown,no,25-34,Millenials,4,,
18558,42.0,technician,married,secondary,no,314,no,no,cellular,27,aug,11,22,-1,0,unknown,no,35-44,Adultxs,8,,
18559,49.0,retired,married,primary,no,-37,no,no,unknown,4,jul,191,2,-1,0,unknown,no,45-54,Divorciadxs,7,,
18560,34.0,technician,single,secondary,no,1313,no,no,cellular,19,apr,237,4,-1,0,unknown,no,25-34,Millenials,4,,
18561,59.0,technician,married,secondary,no,259,no,no,cellular,18,mar,224,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,3,,
18562,29.0,student,single,secondary,no,1377,yes,no,cellular,3,aug,248,1,446,2,success,yes,25-34,Millenials,8,,
18563,24.0,blue-collar,single,secondary,no,167,no,yes,cellular,18,feb,134,2,-1,0,unknown,yes,18-24,Gen Z & Boomers,2,,
18564,42.0,unknown,single,unknown,no,942,no,no,cellular,27,jan,245,1,92,2,success,yes,35-44,Adultxs,1,,
18565,53.0,blue-collar,married,unknown,no,111,no,no,unknown,20,jun,39,3,-1,0,unknown,no,45-54,Divorciadxs,6,,
18566,32.0,technician,married,tertiary,no,2976,yes,no,cellular,5,feb,783,1,175,5,failure,yes,25-34,Millenials,2,,
18567,34.0,technician,single,tertiary,no,992,yes,no,cellular,5,feb,71,2,-1,0,unknown,yes,25-34,Millenials,2,,
18568,55.0,retired,married,secondary,no,493,yes,no,unknown,13,may,647,7,-1,0,unknown,no,55-64,Gen Z & Boomers,5,,
18569,86.0,retired,married,primary,no,5236,no,no,telephone,1,apr,558,2,-1,0,unknown,yes,65+,Gen Z & Boomers,4,,
18570,50.0,management,married,tertiary,no,469,no,no,cellular,16,oct,170,1,183,1,success,yes,45-54,Divorciadxs,10,,
18571,26.0,blue-collar,single,primary,no,102,yes,no,unknown,16,may,46,1,-1,0,unknown,no,25-34,Millenials,5,,
18572,31.0,management,married,tertiary,no,50,no,no,cellular,19,aug,37,5,-1,0,unknown,no,25-34,Millenials,8,,
18573,37.0,technician,single,secondary,no,980,no,no,cellular,8,aug,1306,5,-1,0,unknown,yes,35-44,Adultxs,8,,
18574,36.0,technician,single,secondary,no,27,yes,no,cellular,9,feb,631,1,260,2,success,yes,35-44,Adultxs,2,,
18575,33.0,services,married,secondary,no,227,yes,yes,cellular,13,aug,477,2,-1,0,unknown,yes,25-34,Millenials,8,,
18576,59.0,retired,married,secondary,no,5678,yes,no,unknown,14,may,238,2,-1,0,unknown,no,55-64,Gen Z & Boomers,5,,
18577,36.0,admin.,single,secondary,no,148,yes,no,cellular,15,may,1357,4,374,2,failure,yes,35-44,Adultxs,5,,
18578,30.0,management,single,tertiary,no,156,yes,no,unknown,9,jun,174,9,-1,0,unknown,no,25-34,Millenials,6,,
18579,38.0,management,married,tertiary,no,5432,yes,yes,cellular,17,apr,707,1,149,2,failure,no,35-44,Adultxs,4,,
18580,51.0,blue-collar,married,secondary,no,568,yes,no,unknown,4,jun,37,1,-1,0,unknown,no,45-54,Divorciadxs,6,,
18581,36.0,management,married,tertiary,no,9324,yes,no,cellular,30,mar,138,8,-1,0,unknown,no,35-44,Adultxs,3,,
18582,51.0,entrepreneur,married,primary,no,805,yes,no,cellular,8,aug,132,4,-1,0,unknown,no,45-54,Divorciadxs,8,,
18583,34.0,management,married,tertiary,no,158,no,no,cellular,9,mar,212,3,181,6,success,yes,25-34,Millenials,3,,
18584,38.0,technician,married,tertiary,no,206,no,no,cellular,8,apr,350,2,-1,0,unknown,yes,35-44,Adultxs,4,,
18585,44.0,management,single,tertiary,yes,12,yes,no,cellular,19,nov,126,2,-1,0,unknown,no,35-44,Adultxs,11,,
18586,41.0,blue-collar,married,secondary,no,2823,yes,no,unknown,14,may,858,1,-1,0,unknown,yes,35-44,Adultxs,5,,
18587,31.0,blue-collar,married,secondary,no,2910,yes,no,unknown,23,may,1392,2,-1,0,unknown,yes,25-34,Millenials,5,,
18588,52.0,entrepreneur,married,tertiary,yes,-468,no,no,cellular,8,jul,534,1,-1,0,unknown,yes,45-54,Divorciadxs,7,,
18589,27.0,blue-collar,single,secondary,no,535,no,no,cellular,15,feb,171,1,91,2,success,yes,25-34,Millenials,2,,
18590,45.0,management,married,tertiary,no,1300,no,no,cellular,30,jul,135,3,-1,0,unknown,no,45-54,Divorciadxs,7,,
18591,51.0,services,married,unknown,no,3413,no,no,cellular,27,aug,146,7,-1,0,unknown,no,45-54,Divorciadxs,8,,
18592,45.0,blue-collar,divorced,primary,no,844,no,no,unknown,5,jun,1018,3,-1,0,unknown,yes,45-54,Divorciadxs,6,,
18593,20.0,student,single,unknown,no,829,no,no,cellular,9,jul,253,2,-1,0,unknown,yes,18-24,Gen Z & Boomers,7,,
18594,24.0,management,single,tertiary,no,1030,no,no,cellular,4,mar,396,2,-1,0,unknown,yes,18-24,Gen Z & Boomers,3,,
18595,36.0,services,married,secondary,no,394,no,no,cellular,5,aug,324,1,-1,0,unknown,yes,35-44,Adultxs,8,,
18596,31.0,blue-collar,married,secondary,no,1329,yes,yes,unknown,9,may,134,1,-1,0,unknown,no,25-34,Millenials,5,,
18597,53.0,management,married,tertiary,no,20772,no,no,cellular,4,feb,715,1,-1,0,unknown,no,45-54,Divorciadxs,2,,
18598,33.0,technician,single,secondary,no,2583,no,no,cellular,25,may,241,1,108,1,failure,no,25-34,Millenials,5,,
18599,36.0,housemaid,single,secondary,no,1015,yes,no,cellular,18,may,1008,1,347,2,success,yes,35-44,Adultxs,5,,
18600,31.0,management,married,tertiary,no,459,no,no,cellular,28,aug,13,14,-1,0,unknown,no,25-34,Millenials,8,,
18601,46.0,blue-collar,married,secondary,no,524,yes,no,telephone,5,may,15,7,-1,0,unknown,no,45-54,Divorciadxs,5,,
18602,26.0,blue-collar,single,secondary,no,2669,yes,no,cellular,16,apr,242,1,-1,0,unknown,no,25-34,Millenials,4,,
18603,59.0,admin.,single,secondary,no,4744,no,no,cellular,4,sep,879,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,9,,
18604,26.0,services,single,secondary,no,37,no,yes,cellular,2,feb,219,5,-1,0,unknown,no,25-34,Millenials,2,,
18605,34.0,admin.,married,tertiary,no,69,no,yes,cellular,25,nov,296,1,205,2,failure,yes,25-34,Millenials,11,,
18606,47.0,management,single,tertiary,no,86,no,no,cellular,30,apr,387,3,87,1,success,yes,45-54,Divorciadxs,4,,
18607,24.0,management,single,tertiary,no,736,yes,no,cellular,15,apr,442,2,246,2,other,yes,18-24,Gen Z & Boomers,4,,
18608,43.0,blue-collar,married,primary,no,-181,yes,no,cellular,17,apr,351,1,337,3,failure,no,35-44,Adultxs,4,,
18609,29.0,technician,single,secondary,no,113,no,no,cellular,12,feb,328,2,183,4,success,yes,25-34,Millenials,2,,
18610,54.0,management,married,secondary,no,2895,yes,no,cellular,9,feb,20,2,256,1,failure,no,45-54,Divorciadxs,2,,
18611,36.0,self-employed,single,tertiary,no,4844,no,no,unknown,9,jun,1137,3,-1,0,unknown,yes,35-44,Adultxs,6,,
18612,41.0,blue-collar,divorced,secondary,no,-104,yes,no,unknown,16,may,32,3,-1,0,unknown,no,35-44,Adultxs,5,,
18613,32.0,technician,divorced,secondary,no,1097,yes,no,unknown,12,may,298,2,-1,0,unknown,no,25-34,Millenials,5,,
18614,35.0,technician,married,tertiary,no,1354,no,no,cellular,2,jun,250,2,-1,0,unknown,yes,35-44,Adultxs,6,,
18615,33.0,technician,married,tertiary,no,599,yes,no,cellular,29,aug,461,2,-1,0,unknown,no,25-34,Millenials,8,,
18616,71.0,retired,married,primary,no,3230,no,no,cellular,24,may,341,2,133,3,failure,yes,65+,Gen Z & Boomers,5,,
18617,29.0,blue-collar,married,secondary,no,975,yes,no,unknown,27,may,265,2,-1,0,unknown,no,25-34,Millenials,5,,
18618,42.0,unemployed,married,primary,yes,-581,yes,no,cellular,13,may,224,1,370,2,failure,no,35-44,Adultxs,5,,
18619,50.0,entrepreneur,married,primary,no,461,yes,no,unknown,15,may,651,32,-1,0,unknown,yes,45-54,Divorciadxs,5,,
18620,26.0,blue-collar,single,tertiary,no,567,no,no,cellular,25,may,421,1,-1,0,unknown,yes,25-34,Millenials,5,,
18621,21.0,blue-collar,single,secondary,no,2265,no,no,cellular,27,may,156,4,99,2,success,no,18-24,Gen Z & Boomers,5,,
18622,27.0,services,single,secondary,no,2457,yes,no,unknown,29,may,123,4,-1,0,unknown,no,25-34,Millenials,5,,
18623,35.0,management,single,tertiary,no,0,no,no,cellular,18,aug,276,5,-1,0,unknown,no,35-44,Adultxs,8,,
18624,51.0,unemployed,married,primary,no,1162,yes,no,cellular,25,jul,2015,1,-1,0,unknown,yes,45-54,Divorciadxs,7,,
18625,55.0,management,married,primary,no,19,yes,no,unknown,16,may,56,3,-1,0,unknown,no,55-64,Gen Z & Boomers,5,,
18626,36.0,unknown,married,secondary,no,179,no,no,cellular,8,aug,14,8,-1,0,unknown,no,35-44,Adultxs,8,,
18627,56.0,blue-collar,married,primary,no,826,yes,no,cellular,21,jul,853,1,-1,0,unknown,no,55-64,Gen Z & Boomers,7,,
18628,42.0,management,married,tertiary,no,0,no,no,cellular,13,aug,325,2,-1,0,unknown,no,35-44,Adultxs,8,,
18629,63.0,housemaid,married,primary,no,91,no,no,telephone,26,aug,128,3,-1,0,unknown,yes,55-64,Gen Z & Boomers,8,,
18630,57.0,management,divorced,tertiary,no,408,yes,no,cellular,13,may,402,2,351,1,failure,no,55-64,Gen Z & Boomers,5,,
18631,43.0,self-employed,married,tertiary,no,3003,no,no,cellular,8,aug,358,3,-1,0,unknown,no,35-44,Adultxs,8,,
18632,33.0,management,single,tertiary,no,30,yes,no,cellular,22,jul,1077,1,-1,0,unknown,yes,25-34,Millenials,7,,
18633,46.0,services,married,secondary,no,0,no,no,cellular,18,aug,74,4,-1,0,unknown,no,45-54,Divorciadxs,8,,
18634,24.0,student,single,tertiary,no,235,no,no,cellular,9,feb,98,1,92,1,success,yes,18-24,Gen Z & Boomers,2,,
18635,35.0,management,married,tertiary,no,-547,yes,no,cellular,14,aug,101,2,-1,0,unknown,no,35-44,Adultxs,8,,
18636,54.0,technician,married,secondary,no,0,no,no,telephone,16,nov,986,1,94,8,failure,no,45-54,Divorciadxs,11,,
18637,31.0,services,single,secondary,no,-45,no,no,unknown,7,may,246,2,-1,0,unknown,no,25-34,Millenials,5,,
18638,41.0,entrepreneur,married,secondary,no,353,no,no,cellular,19,nov,90,2,-1,0,unknown,no,35-44,Adultxs,11,,
18639,34.0,management,married,tertiary,no,3031,no,no,cellular,14,aug,94,6,-1,0,unknown,no,25-34,Millenials,8,,
18640,31.0,blue-collar,married,secondary,no,369,yes,yes,unknown,14,may,89,2,-1,0,unknown,no,25-34,Millenials,5,,
18641,32.0,blue-collar,divorced,unknown,no,291,yes,yes,unknown,27,jun,120,6,-1,0,unknown,no,25-34,Millenials,6,,
18642,43.0,unemployed,married,tertiary,no,0,no,no,cellular,16,jul,745,1,281,1,failure,yes,35-44,Adultxs,7,,
18643,30.0,technician,married,secondary,no,776,no,no,cellular,30,apr,861,2,-1,0,unknown,yes,25-34,Millenials,4,,
18644,60.0,blue-collar,married,secondary,no,414,no,no,cellular,4,feb,147,1,-1,0,unknown,no,55-64,Gen Z & Boomers,2,,
18645,43.0,services,divorced,secondary,no,313,yes,no,cellular,8,may,155,2,-1,0,unknown,no,35-44,Adultxs,5,,
18646,26.0,services,married,secondary,no,199,no,no,cellular,24,jul,139,6,-1,0,unknown,no,25-34,Millenials,7,,
18647,22.0,services,single,secondary,no,129,no,no,cellular,15,apr,218,2,181,1,success,yes,18-24,Gen Z & Boomers,4,,
18648,34.0,management,married,tertiary,no,402,no,no,cellular,26,may,147,1,-1,0,unknown,no,25-34,Millenials,5,,
18649,72.0,retired,married,secondary,no,5715,no,no,cellular,17,may,1114,1,181,2,success,yes,65+,Gen Z & Boomers,5,,
18650,48.0,technician,married,primary,no,235,no,no,cellular,9,sep,386,2,191,3,success,yes,45-54,Divorciadxs,9,,
18651,45.0,technician,married,secondary,no,1441,yes,no,cellular,18,nov,93,1,113,2,other,no,45-54,Divorciadxs,11,,
18652,57.0,housemaid,divorced,primary,no,0,no,no,unknown,9,jun,97,1,-1,0,unknown,no,55-64,Gen Z & Boomers,6,,
18653,59.0,entrepreneur,married,secondary,no,496,no,no,cellular,22,oct,738,3,183,1,success,yes,55-64,Gen Z & Boomers,10,,
18654,20.0,student,single,unknown,no,755,no,no,cellular,29,dec,284,1,-1,0,unknown,yes,18-24,Gen Z & Boomers,12,,
18655,41.0,student,single,secondary,no,1934,yes,no,cellular,21,nov,162,2,-1,0,unknown,no,35-44,Adultxs,11,,
18656,34.0,blue-collar,married,secondary,no,34,no,no,cellular,30,jan,379,1,-1,0,unknown,no,25-34,Millenials,1,,
18657,78.0,retired,divorced,primary,no,1389,no,no,cellular,8,apr,335,1,-1,0,unknown,yes,65+,Gen Z & Boomers,4,,
18658,27.0,blue-collar,single,secondary,no,513,yes,yes,cellular,18,may,351,1,-1,0,unknown,yes,25-34,Millenials,5,,
18659,37.0,management,married,tertiary,no,203,no,no,cellular,21,oct,759,1,90,5,success,yes,35-44,Adultxs,10,,
18660,40.0,admin.,married,secondary,no,367,yes,no,telephone,5,feb,89,1,274,1,failure,no,35-44,Adultxs,2,,
18661,52.0,admin.,single,secondary,no,2398,yes,no,cellular,3,nov,412,1,-1,0,unknown,yes,45-54,Divorciadxs,11,,
18662,51.0,technician,married,secondary,no,2937,no,no,telephone,21,nov,30,3,-1,0,unknown,no,45-54,Divorciadxs,11,,
18663,52.0,blue-collar,divorced,primary,no,-191,yes,no,unknown,15,may,755,1,-1,0,unknown,yes,45-54,Divorciadxs,5,,
18664,57.0,blue-collar,married,primary,no,8403,no,no,unknown,20,jun,11,11,-1,0,unknown,no,55-64,Gen Z & Boomers,6,,
18665,72.0,retired,divorced,tertiary,no,438,no,no,cellular,23,feb,279,1,-1,0,unknown,yes,65+,Gen Z & Boomers,2,,
18666,58.0,retired,married,primary,no,5092,no,no,unknown,11,jun,199,6,-1,0,unknown,no,55-64,Gen Z & Boomers,6,,
18667,27.0,admin.,single,tertiary,no,689,no,no,cellular,26,jan,98,1,307,1,failure,no,25-34,Millenials,1,,
18668,28.0,management,single,tertiary,no,890,yes,no,cellular,7,sep,201,1,-1,0,unknown,yes,25-34,Millenials,9,,
18669,30.0,student,single,secondary,no,1681,no,no,cellular,23,mar,128,1,106,2,success,yes,25-34,Millenials,3,,
18670,60.0,retired,married,secondary,no,5267,no,no,cellular,4,sep,520,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,9,,
18671,31.0,technician,married,secondary,no,180,no,no,cellular,26,may,222,1,70,2,success,no,25-34,Millenials,5,,
18672,31.0,management,single,tertiary,no,30,no,no,cellular,8,aug,161,2,-1,0,unknown,no,25-34,Millenials,8,,
18673,44.0,management,divorced,tertiary,no,0,no,no,unknown,6,jun,373,1,-1,0,unknown,no,35-44,Adultxs,6,,
18674,51.0,blue-collar,married,primary,no,541,no,no,cellular,11,aug,663,3,-1,0,unknown,yes,45-54,Divorciadxs,8,,
18675,58.0,retired,married,primary,no,269,yes,no,unknown,16,may,38,2,-1,0,unknown,no,55-64,Gen Z & Boomers,5,,
18676,40.0,technician,married,secondary,no,990,yes,no,cellular,6,feb,252,3,-1,0,unknown,no,35-44,Adultxs,2,,
18677,28.0,self-employed,single,tertiary,no,3290,no,no,cellular,5,jun,201,2,-1,0,unknown,yes,25-34,Millenials,6,,
18678,32.0,management,single,tertiary,no,718,yes,no,cellular,15,jun,95,1,-1,0,unknown,yes,25-34,Millenials,6,,
18679,61.0,management,married,tertiary,no,997,no,no,cellular,10,mar,106,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,3,,
18680,26.0,blue-collar,divorced,secondary,no,0,yes,no,unknown,19,may,48,3,-1,0,unknown,no,25-34,Millenials,5,,
18681,32.0,self-employed,married,tertiary,no,1464,no,no,telephone,14,aug,133,2,-1,0,unknown,no,25-34,Millenials,8,,
18682,55.0,retired,married,secondary,no,6690,no,no,cellular,30,apr,534,1,-1,0,unknown,no,55-64,Gen Z & Boomers,4,,
18683,52.0,management,married,tertiary,no,11650,yes,no,cellular,17,nov,48,1,-1,0,unknown,no,45-54,Divorciadxs,11,,
18684,29.0,blue-collar,married,primary,no,7,yes,no,cellular,12,may,69,3,-1,0,unknown,no,25-34,Millenials,5,,
18685,30.0,services,single,secondary,no,438,yes,no,cellular,18,may,98,1,178,1,failure,no,25-34,Millenials,5,,
18686,39.0,services,single,secondary,no,403,yes,no,cellular,7,may,1262,3,-1,0,unknown,yes,35-44,Adultxs,5,,
18687,33.0,management,single,tertiary,no,816,yes,no,cellular,11,oct,383,2,503,2,failure,yes,25-34,Millenials,10,,
18688,45.0,blue-collar,married,primary,no,2433,no,no,cellular,6,aug,133,2,-1,0,unknown,no,45-54,Divorciadxs,8,,
18689,48.0,entrepreneur,married,secondary,no,183,yes,no,unknown,3,jun,203,9,-1,0,unknown,no,45-54,Divorciadxs,6,,
18690,29.0,admin.,divorced,secondary,no,-254,yes,no,cellular,14,may,406,2,-1,0,unknown,yes,25-34,Millenials,5,,
18691,30.0,blue-collar,married,secondary,no,194,yes,no,cellular,8,may,475,3,-1,0,unknown,no,25-34,Millenials,5,,
18692,56.0,management,married,tertiary,no,563,no,no,cellular,6,may,100,2,168,1,failure,no,55-64,Gen Z & Boomers,5,,
18693,53.0,services,married,secondary,no,2925,yes,no,unknown,15,may,1392,4,-1,0,unknown,no,45-54,Divorciadxs,5,,
18694,49.0,services,married,secondary,no,320,no,no,telephone,9,feb,1971,4,-1,0,unknown,yes,45-54,Divorciadxs,2,,
18695,45.0,blue-collar,married,primary,no,101,yes,no,unknown,12,may,460,5,-1,0,unknown,yes,45-54,Divorciadxs,5,,
18696,40.0,blue-collar,married,primary,no,919,yes,no,unknown,3,jun,327,2,-1,0,unknown,no,35-44,Adultxs,6,,
18697,30.0,management,single,tertiary,no,3779,no,no,cellular,13,apr,1093,1,-1,0,unknown,yes,25-34,Millenials,4,,
18698,44.0,blue-collar,single,primary,no,1593,yes,no,unknown,29,may,828,3,-1,0,unknown,yes,35-44,Adultxs,5,,
18699,59.0,technician,married,secondary,no,135,yes,yes,cellular,23,jul,416,4,-1,0,unknown,yes,55-64,Gen Z & Boomers,7,,
18700,31.0,technician,single,tertiary,no,13711,yes,no,cellular,20,nov,1532,3,-1,0,unknown,yes,25-34,Millenials,11,,
18701,40.0,unemployed,married,secondary,no,3430,yes,no,cellular,20,nov,1855,3,-1,0,unknown,no,35-44,Adultxs,11,,
18702,25.0,student,single,secondary,no,4147,no,no,cellular,14,aug,211,3,-1,0,unknown,yes,25-34,Millenials,8,,
18703,57.0,retired,married,secondary,no,5313,no,no,cellular,3,jun,200,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,6,,
18704,32.0,technician,single,tertiary,no,6746,no,no,cellular,11,nov,199,1,-1,0,unknown,yes,25-34,Millenials,11,,
18705,32.0,blue-collar,married,secondary,no,2089,yes,no,cellular,14,nov,132,1,-1,0,unknown,yes,25-34,Millenials,11,,
18706,60.0,management,divorced,secondary,no,0,no,no,cellular,5,aug,603,3,-1,0,unknown,yes,55-64,Gen Z & Boomers,8,,
18707,42.0,unemployed,married,unknown,no,190,no,no,cellular,11,aug,704,2,-1,0,unknown,yes,35-44,Adultxs,8,,
18708,34.0,admin.,married,secondary,no,3185,yes,no,unknown,13,may,520,1,-1,0,unknown,no,25-34,Millenials,5,,
18709,77.0,retired,married,tertiary,no,7802,no,no,telephone,4,may,421,1,92,2,success,yes,65+,Gen Z & Boomers,5,,
18710,32.0,management,married,tertiary,no,62,yes,no,telephone,13,nov,45,1,-1,0,unknown,no,25-34,Millenials,11,,
18711,25.0,student,single,unknown,no,480,no,no,cellular,8,sep,140,1,-1,0,unknown,yes,25-34,Millenials,9,,
18712,40.0,blue-collar,married,secondary,no,1938,yes,no,cellular,7,may,228,1,-1,0,unknown,no,35-44,Adultxs,5,,
18713,26.0,management,single,tertiary,no,1646,no,no,cellular,12,apr,524,4,206,5,success,yes,25-34,Millenials,4,,
18714,39.0,services,married,secondary,no,636,yes,no,telephone,12,may,15,1,-1,0,unknown,no,35-44,Adultxs,5,,
18715,36.0,technician,married,secondary,no,22,no,no,unknown,6,jun,464,1,-1,0,unknown,no,35-44,Adultxs,6,,
18716,47.0,management,married,primary,no,4151,yes,no,unknown,14,may,114,1,-1,0,unknown,no,45-54,Divorciadxs,5,,
18717,38.0,technician,married,secondary,no,2767,yes,no,cellular,21,nov,711,2,-1,0,unknown,no,35-44,Adultxs,11,,
18718,24.0,student,single,primary,no,0,no,no,unknown,5,jun,25,26,-1,0,unknown,no,18-24,Gen Z & Boomers,6,,
18719,38.0,services,married,tertiary,no,1018,no,no,unknown,16,jun,325,3,-1,0,unknown,no,35-44,Adultxs,6,,
18720,59.0,housemaid,married,primary,no,88,yes,no,cellular,28,jul,63,5,-1,0,unknown,no,55-64,Gen Z & Boomers,7,,
18721,47.0,services,married,secondary,no,1717,no,no,cellular,20,aug,216,9,-1,0,unknown,no,45-54,Divorciadxs,8,,
18722,45.0,unknown,married,unknown,no,2834,no,no,cellular,4,aug,112,1,-1,0,unknown,no,45-54,Divorciadxs,8,,
18723,40.0,management,married,primary,no,395,yes,no,cellular,22,apr,232,4,-1,0,unknown,yes,35-44,Adultxs,4,,
18724,30.0,services,married,secondary,no,1256,yes,no,cellular,18,may,123,3,-1,0,unknown,no,25-34,Millenials,5,,
18725,38.0,self-employed,married,secondary,no,290,yes,no,unknown,20,may,369,1,-1,0,unknown,no,35-44,Adultxs,5,,
18726,29.0,technician,single,secondary,no,825,no,no,cellular,25,jun,472,2,-1,0,unknown,yes,25-34,Millenials,6,,
18727,39.0,technician,single,tertiary,no,393,no,no,cellular,26,mar,281,1,-1,0,unknown,yes,35-44,Adultxs,3,,
18728,32.0,blue-collar,married,primary,no,1644,no,no,cellular,7,sep,492,3,102,5,other,yes,25-34,Millenials,9,,
18729,51.0,entrepreneur,single,tertiary,no,0,no,no,cellular,30,jan,643,1,-1,0,unknown,no,45-54,Divorciadxs,1,,
18730,34.0,technician,married,secondary,no,159,yes,no,cellular,18,oct,252,1,-1,0,unknown,yes,25-34,Millenials,10,,
18731,36.0,services,single,secondary,no,528,no,no,cellular,3,feb,225,2,-1,0,unknown,no,35-44,Adultxs,2,,
18732,35.0,technician,married,secondary,no,1067,no,yes,cellular,12,aug,179,6,-1,0,unknown,no,35-44,Adultxs,8,,
18733,33.0,blue-collar,married,secondary,no,-253,yes,no,cellular,12,may,89,3,-1,0,unknown,no,25-34,Millenials,5,,
18734,28.0,technician,single,tertiary,no,0,yes,no,cellular,15,apr,217,2,-1,0,unknown,no,25-34,Millenials,4,,
18735,34.0,management,single,tertiary,no,171,yes,no,cellular,7,may,191,1,294,1,failure,no,25-34,Millenials,5,,
18736,31.0,services,married,secondary,no,395,no,no,cellular,25,jul,174,3,-1,0,unknown,no,25-34,Millenials,7,,
18737,38.0,admin.,divorced,secondary,no,-51,no,yes,cellular,30,jan,102,1,-1,0,unknown,no,35-44,Adultxs,1,,
18738,40.0,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no,35-44,Adultxs,5,,
18739,40.0,services,married,secondary,no,181,yes,no,unknown,16,may,370,1,-1,0,unknown,no,35-44,Adultxs,5,,
